0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
10-08-2009,Monday,135.57,137.9,129.64,130.67,51778628.0,-0.03614368960684521,-0.026304023845007463,-0.061952620244077695,-0.07075807139809427,-0.05877692141468,-0.07115439294853582,-0.05249800594590682,-0.050846226483620256,-0.01921489154094425,-0.02926974221826035,-0.05174165457184342,0.055330221167827494,-0.00788245197826587,0.010208643815201228,34.68778812799203,1.9418493112792419,2.685815326989986,-0.7439660157107442,-93.76513317191284,38.54757578618044,15.22106694363812,0.0,0.9452081187149824,-112.3730498292929,-5.249800594590681,1170382040.0,-173469273.4856491,-10.01000000000002,136.72400000000027,135.2079999999848,135.6327251395982,129.9019999999999,146.5327574539142,135.9385000000002,125.3442425460862,131.77849128926204,21.061628058189886,72.1784095669156,6.868091321420758,0.9557210145987517,0.9557210145987517,0.9664368972251248,0.9664368972251248,48.46113893517787,-0.0022193311395116867,-1.0,-1.0,-0.011861942297390243,-1.0,-1.0,0.05357006198821459,2.0,1.0,0.03642764215198607,2.0,1.0,-0.019132164995790926,-1.0,-1.0,0.0019132164995790926,1.0,1.0,-0.00298461773934328,-1.0,-1.0,0.0012244585597308106,1.0,1.0,0.037192928751817664,1.0,1.0,0.06856967934491474,2.0,1.0
11-08-2009,Tuesday,133.54,133.54,127.75,130.38,38187187.0,-0.023663321851130723,-0.0022193311395116867,-0.028464977645305464,-0.06403445800430736,-0.07282036694638037,-0.060865807102211456,-0.07321580892806377,-0.054600826626060486,-0.05295271300937018,-0.02139157847331678,-0.031424114107421575,0.0242368461420463,-0.02017180549163979,0.021963725415168018,34.1140077191053,1.346784876919287,2.418009236975846,-1.0712243600565592,-85.71428571428574,21.531043574174845,9.245158793816858,0.0,1.379637145267528e-13,-132.2531202102039,-7.321580892806379,1132194853.0,-176964819.1005023,-8.450000000000017,135.03400000000028,133.0933333333181,134.13194652828443,126.30099999999985,145.62110271862122,136.2800000000002,126.93889728137918,129.93973851436124,20.37437858252951,60.80370585035705,6.791084798462132,0.9655346060992026,0.9655346060992026,0.9796133039472169,0.9796133039472169,42.67929288889477,-0.009664058904739922,-1.0,-1.0,0.05591348366313846,2.0,1.0,0.0387329344991564,2.0,1.0,-0.01695045252339322,-1.0,-1.0,0.004141739530602792,1.0,1.0,-0.0007669888019634477,-1.0,-1.0,0.003451449608835842,1.0,1.0,0.03949992330111985,1.0,1.0,0.07094646418162295,2.0,1.0,0.05875134223040341,2.0,1.0
12-08-2009,Wednesday,129.09,129.82,125.49,129.12,38127226.0,0.00023239600278876084,-0.009664058904739922,-0.011861942297390243,-0.03785394932935905,-0.07307968413496056,-0.0817806855354857,-0.06994165526183106,-0.0821723059425647,-0.06373721992603866,-0.06210503377642176,-0.0308489079036252,0.005421313506815277,-0.028113382899628326,-0.009894155545328978,31.474924183471753,0.7647055066724135,2.0873484909151596,-1.322642984242746,-82.4383164005805,12.386771325065142,12.694088237740296,0.0,1.379637145267528e-13,-150.27672955974813,-6.994165526183105,1094067627.0,-151165102.66170305,-11.5,132.73400000000026,131.12199999998472,132.69996180591744,125.47999999999993,145.2810182514354,136.4050000000002,127.528981748565,128.52468651602052,21.266092981087517,50.75437025136558,6.655293027143408,0.972772612894961,0.972772612894961,0.9847317765135908,0.9847317765135908,47.3087404647895,0.06621747211895897,2.0,1.0,0.04886926889714995,2.0,1.0,-0.007357496902106699,-1.0,-1.0,0.013940520446096522,1.0,1.0,0.00898389095415115,1.0,1.0,0.013243494423791883,1.0,1.0,0.04964374225526639,2.0,1.0,0.08139714993804206,2.0,1.0,0.06908302354398999,2.0,1.0,0.07287794299876081,2.0,1.0
13-08-2009,Thursday,131.64,138.16,131.64,137.67,35109976.0,0.04580674567000913,0.06621747211895897,0.05591348366313846,0.05357006198821459,0.025856929955290604,-0.011701363962670666,-0.020978523680842107,-0.008355542750126232,-0.02139607620130807,-0.001740265390472113,0.0,0.003559235853853484,-0.0438003922423186,0.019516728624535174,57.502218102798174,0.9819971054058101,1.8662782138132896,-0.8842811084074795,-41.07402031930338,20.832016425484777,40.55680224489702,100.0,33.33333333333347,-5.154251316780078,-2.0978523680842076,1129177603.0,-121332392.99299148,-1.6300000000000239,132.40800000000024,132.76733333331802,134.11997271851246,134.02499999999992,144.5138371812892,136.9810000000002,129.44816281871118,134.2007561356371,20.71360551185682,48.41352644615783,6.825629239490307,1.0397408011600489,1.0397408011600489,1.036926754071151,1.036926754071151,43.76423846914322,-0.016270792474758343,-2.0,-1.0,-0.0690055930849132,-2.0,-1.0,-0.04903028982349096,-2.0,-1.0,-0.05367908767342186,-2.0,-1.0,-0.04968402702113733,-2.0,-1.0,-0.015544417810706665,-1.0,-1.0,0.01423694341541373,1.0,1.0,0.0026875862569913896,1.0,1.0,0.006246822110844873,1.0,1.0,-0.008789133435025638,-1.0,-1.0
14-08-2009,Friday,139.09,139.09,134.21,135.43,24985482.0,-0.02631389747645407,-0.016270792474758343,0.04886926889714995,0.0387329344991564,0.03642764215198607,0.009165424739195367,-0.027781765972720775,-0.036907978950362665,-0.0244903839227833,-0.03731873756042081,-0.01798274236821108,0.027025031381525486,-0.009008343793841828,0.01031452022953451,51.520965080824,0.9623595020726441,1.6854944714651605,-0.7231349693925164,-51.91098209966129,37.80284435455632,60.157642581031496,73.69374269362878,57.89791423120973,7.6236494195022,-2.778176597272075,1104192121.0,-133825133.99299148,1.2300000000000182,132.65400000000028,133.7746666666513,134.4942662275089,137.697,144.51517289068877,136.99950000000018,129.4838271093116,135.2585194393539,20.75061377588886,46.23639188056687,6.686655722383856,1.020926621134679,1.020926621134679,1.012374041921357,1.012374041921357,45.71797409477669,-0.05360702946171468,-2.0,-1.0,-0.03330133648379251,-2.0,-1.0,-0.03802702503138156,-2.0,-1.0,-0.033965886435797045,-2.0,-1.0,0.0007383888355607643,1.0,1.0,0.03101233109355378,1.0,1.0,0.019271948608136934,1.0,1.0,0.022890053902384952,1.0,1.0,0.007605405006276313,1.0,1.0,0.02517905929262347,1.0,1.0
17-08-2009,Monday,133.4,133.82,127.65,128.17,30469626.0,-0.03920539730134946,-0.05360702946171468,-0.0690055930849132,-0.007357496902106699,-0.01695045252339322,-0.019132164995790926,-0.04493293591654249,-0.07989949748743735,-0.0885364812971129,-0.07678455665202064,-0.08892522035826002,0.044082078489506175,-0.004057111648591572,-0.014989293361884376,36.977196628557614,0.35686155641761275,1.419767888455651,-1.0629063320380383,-80.29411764705888,53.86227344160023,60.87237549887203,0.0,57.89791423120973,-91.46657975108336,-4.493293591654246,1073722495.0,-159158874.89736766,-2.5,132.15400000000028,132.27999999998462,132.6873330196492,132.7209999999999,144.24383914516523,136.2740000000002,128.30416085483517,130.56667855445696,19.327898293358192,23.916393591813762,6.764751742213581,0.9698533529064555,0.9698533529064555,0.9689295433929157,0.9689295433929157,43.74776045759293,0.02145587891082157,2.0,1.0,0.016462510727939562,1.0,1.0,0.020753686510103966,1.0,1.0,0.05742373410314437,2.0,1.0,0.08941249902473285,2.0,1.0,0.07700709994538509,2.0,1.0,0.08083014746040426,2.0,1.0,0.064679722243895,2.0,1.0,0.0832488101739878,2.0,1.0,0.06553795740032774,2.0,1.0
18-08-2009,Tuesday,129.12,132.36,126.79,130.92,34215423.0,0.013940520446096522,0.02145587891082157,-0.03330133648379251,-0.04903028982349096,0.013940520446096522,0.004141739530602792,0.0019132164995790926,-0.02444113263785396,-0.06015793251974173,-0.06898023040819241,-0.056976157890945935,0.010999083409716058,-0.03154598227925436,0.007412030896465765,43.96721094219569,0.09777500006205742,1.1553693107769323,-1.0575943107148749,-60.07352941176478,55.09007138611167,44.24019607843132,30.422766318422692,34.705503004017295,-71.06240268295593,0.19132164995789847,1107937918.0,-142634729.85787064,0.539999999999992,132.26200000000026,131.86866666665125,132.18238072832085,130.49199999999993,143.8441408169186,135.79550000000023,127.74685918308185,130.46074041514942,18.60046807559968,37.876363973600895,6.679412332055469,0.9898534726527629,0.9898534726527629,0.9928059736203341,0.9928059736203341,33.00803897765286,-0.0048884815154291664,-1.0,-1.0,-0.0006874427131070501,-1.0,-1.0,0.03521234341582657,2.0,1.0,0.06652917812404528,2.0,1.0,0.05438435685915067,2.0,1.0,0.05812710051940127,2.0,1.0,0.042315918117934774,2.0,1.0,0.06049495875343734,2.0,1.0,0.04315612587839907,1.0,1.0,0.034372135655362054,1.0,1.0
19-08-2009,Wednesday,131.45,131.82,127.35,130.28,37529607.0,-0.008900722708253995,-0.0048884815154291664,0.016462510727939562,-0.03802702503138156,-0.05367908767342186,0.00898389095415115,-0.0007669888019634477,-0.00298461773934328,-0.029210134128166823,-0.0647523330940417,-0.07353150334234108,0.011820693890082837,-0.02249002149217076,0.004048273754964873,42.681871394497364,-0.15738141873575273,0.8928191648743953,-1.050200583610148,-64.77941176470586,44.81600571254713,29.335445560337877,24.040281898505896,18.154349405643,-63.095572217099566,-0.07669888019634641,1070408311.0,-130964449.38136044,1.1599999999999966,132.49400000000026,131.20799999998457,131.63884337737204,126.70699999999997,143.7226187175803,135.40450000000024,127.08638128242018,130.08547073972022,17.976956460378094,40.2960042276876,6.521597165480078,0.9832898093498554,0.9832898093498554,0.9929272605330112,0.9929272605330112,25.20081763176293,0.004221676389315408,1.0,1.0,0.04029782007982806,2.0,1.0,0.0717684986183604,2.0,1.0,0.059564015965612456,2.0,1.0,0.06332514583972981,2.0,1.0,0.04743629106539766,2.0,1.0,0.065704636168253,2.0,1.0,0.04828062634326061,2.0,1.0,0.039453484801964894,1.0,1.0,0.027325759901750093,1.0,1.0
20-08-2009,Thursday,131.8,133.6,129.85,130.83,20595839.0,-0.007359635811836106,0.004221676389315408,-0.0006874427131070501,0.020753686510103966,-0.033965886435797045,-0.04968402702113733,0.013243494423791883,0.003451449608835842,0.0012244585597308106,-0.025111773472429034,-0.0608040201005025,0.021172513949399844,-0.007490636704119988,0.011667178385016965,44.314036894374794,-0.3116221295461514,0.6519309059902859,-0.9635530355364373,-60.73529411764695,35.76365641107392,33.71532759445238,41.46539518261275,31.97614779984725,-16.030700560666236,1.3243494423791802,1091004150.0,-140795529.8640269,-6.839999999999975,131.12600000000026,130.65333333331787,131.40774526955147,128.999,143.01492173512702,134.89350000000022,126.77207826487341,130.40637753463594,15.841592192178325,52.777532363614355,6.323625939374359,0.9977426292268486,0.9977426292268486,1.001352178793873,1.001352178793873,21.393668990652316,0.03592448215241144,2.0,1.0,0.06726286020025975,2.0,1.0,0.055109684323167304,2.0,1.0,0.0588550026752273,2.0,1.0,0.043032943514484404,2.0,1.0,0.06122448979591829,2.0,1.0,0.04387372926698754,2.0,1.0,0.03508369639990808,1.0,1.0,0.023006955591225182,1.0,1.0,0.022777650385997016,1.0,1.0
21-08-2009,Friday,130.89,136.23,128.54,135.53,47251066.0,0.03544961417984579,0.03592448215241144,0.04029782007982806,0.03521234341582657,0.05742373410314437,0.0007383888355607643,-0.015544417810706665,0.04964374225526639,0.03949992330111985,0.037192928751817664,0.009910581222056725,0.005164908138419454,-0.05157529698221803,0.0004586104104561175,56.62724364530275,-0.05398596702386271,0.5107475313874562,-0.5647334984113189,-28.943089430894336,38.10628638024502,51.26808598594463,100.0,55.16855902703969,49.22750681611549,-1.55444178107067,1138255216.0,-102146738.55843508,0.09999999999999432,131.14600000000027,132.12133333331786,132.5855323353939,135.53500000000003,142.53726354008143,134.69250000000022,126.84773645991902,133.92901346524476,15.27465793165881,71.01585511281215,6.421224086561905,1.033428392783613,1.033428392783613,1.0257995176152415,1.0257995176152415,21.52497893108061,0.030251604810742967,2.0,1.0,0.01851988489633285,1.0,1.0,0.022135320593226593,1.0,1.0,0.0068619493839002935,1.0,1.0,0.02442263705452669,1.0,1.0,0.0076735778056518265,1.0,1.0,-0.0008116284217517424,-1.0,-1.0,-0.012469563934184297,-1.0,-1.0,-0.01269091714011657,-1.0,-1.0,-0.0020659632553678238,-1.0,-1.0
24-08-2009,Monday,136.36,140.71,136.36,139.63,30539030.0,0.02398063948371943,0.030251604810742967,0.06726286020025975,0.0717684986183604,0.06652917812404528,0.08941249902473285,0.03101233109355378,0.01423694341541373,0.08139714993804206,0.07094646418162295,0.06856967934491474,0.007734727494091618,-0.023419036023776995,0.006124105364126116,64.59480199095741,0.4755464790209203,0.503707320914149,-0.02816084189322876,-7.758620689655261,52.513543807725874,72.55721784278042,100.0,80.48846506087106,146.81963843037676,3.1012331093553724,1168794246.0,-86771916.55843528,11.460000000000008,133.43800000000027,134.94933333331784,134.59823738242423,140.23899999999998,142.81215645087775,134.78400000000022,126.75584354912269,138.34262599237346,17.599613862046976,70.50572284391191,6.332565223236054,1.0464035731950396,1.0464035731950396,1.034684622376912,1.034684622376912,43.613186622996594,-0.011387237699634773,-1.0,-1.0,-0.007877963188426516,-1.0,-1.0,-0.022702857552101895,-1.0,-1.0,-0.005657809926233561,-1.0,-1.0,-0.021915061233259345,-1.0,-1.0,-0.03015111365752351,-1.0,-1.0,-0.04146673350999063,-2.0,-1.0,-0.041681587051493184,-2.0,-1.0,-0.03136861705937116,-1.0,-1.0,0.027214781923655458,1.0,1.0
25-08-2009,Tuesday,138.39,139.45,136.43,138.04,28630492.0,-0.002529084471421305,-0.011387237699634773,0.01851988489633285,0.055109684323167304,0.059564015965612456,0.05438435685915067,0.07700709994538509,0.019271948608136934,0.0026875862569913896,0.06908302354398999,0.05875134223040341,0.010214430599826112,-0.01166328600405669,-0.008880613048771819,59.63810761720458,0.7581653871298784,0.5545989341572949,0.20356645297258347,-19.181034482758733,70.70188962434582,88.28036504431226,80.1265246325557,93.37550821085205,96.86649874055398,7.700709994538513,1140163754.0,-84875857.48558769,7.1200000000000045,134.86200000000028,136.48333333331777,135.581598130303,142.1579999999999,143.1070580719143,134.9555000000002,126.8039419280861,138.98253107838684,19.592433230951116,58.074892810083256,6.108810564433478,1.0235648292328432,1.0235648292328432,1.0114055440225844,1.0114055440225844,36.36508594068525,0.003549695740365178,1.0,1.0,-0.011445957693422082,-1.0,-1.0,0.005795421616922714,1.0,1.0,-0.010649087221095328,-1.0,-1.0,-0.01898000579542165,-1.0,-1.0,-0.030425963488843733,-1.0,-1.0,-0.03064329179947834,-1.0,-1.0,-0.02021153288901762,-1.0,-1.0,0.039046653144016334,1.0,1.0,0.04049550854824691,1.0,1.0
26-08-2009,Wednesday,138.18,139.71,136.82,138.53,23269433.0,0.0025329280648429173,0.003549695740365178,-0.007877963188426516,0.022135320593226593,0.0588550026752273,0.06332514583972981,0.05812710051940127,0.08083014746040426,0.022890053902384952,0.006246822110844873,0.07287794299876081,0.008518010539233428,-0.012343896628889107,0.0010141987829615676,60.72176569337137,1.0100387152821213,0.6456868903822601,0.3643518248998612,-15.660919540229932,81.87291082847983,84.78114959834664,84.17088567244205,88.09913676833274,84.8991237008348,5.812710051940129,1163433187.0,-80608452.81776763,8.25,136.51200000000028,137.7059999999844,136.42399866450214,141.88499999999993,143.47440446999354,135.22050000000021,126.96659553000687,139.3549722307186,21.470040907644254,70.33952175762057,5.8788955241168015,1.0147825832161255,1.0147825832161255,1.0059837625086465,1.0059837625086465,28.475628907108472,-0.014942611708655115,-2.0,-1.0,0.0022377824297986158,1.0,1.0,-0.014148559878726687,-1.0,-1.0,-0.022450010827979597,-1.0,-1.0,-0.03385548256695299,-2.0,-1.0,-0.034072042156933505,-2.0,-1.0,-0.02367718183786906,-1.0,-1.0,0.035371399696816616,1.0,1.0,0.0368151302966866,1.0,1.0,0.04064101638634227,1.0,1.0
27-08-2009,Thursday,137.27,138.18,135.79,136.46,28304897.0,-0.005900779485685162,-0.014942611708655115,-0.011445957693422082,-0.022702857552101895,0.0068619493839002935,0.043032943514484404,0.04743629106539766,0.042315918117934774,0.064679722243895,0.007605405006276313,-0.008789133435025638,0.012604426205481451,-0.004909863696321383,-0.00909550277918134,53.62574107008457,1.0307367505548939,0.7226968624167869,0.308039888138107,-31.81137724550895,82.92940824643681,75.72671009665136,0.0,54.765803434999405,49.930761622156716,4.7436291065397596,1135128290.0,-93043658.61274643,5.6299999999999955,137.6380000000003,137.68866666665107,136.43428476035868,137.866,143.35875356379057,135.16000000000022,126.96124643620988,137.8466070213284,21.67315642253886,56.47701554871127,5.654688700965602,0.9914413170781304,0.9914413170781304,0.9910764865664238,0.9910764865664238,34.20701533965831,0.017441008354096406,2.0,1.0,0.0008060970247690547,1.0,1.0,-0.0076212809614540555,-1.0,-1.0,-0.019199765499047373,-1.0,-1.0,-0.019419610142166244,-1.0,-1.0,-0.008867067272460852,-1.0,-1.0,0.051077238751282415,2.0,1.0,0.052542869705408085,2.0,1.0,0.05642679173384133,2.0,1.0,0.08801113879525128,2.0,1.0
28-08-2009,Friday,136.34,140.14,136.34,138.84,26284412.0,0.018336511662021417,0.017441008354096406,0.0022377824297986158,0.005795421616922714,-0.005657809926233561,0.02442263705452669,0.06122448979591829,0.065704636168253,0.06049495875343734,0.0832488101739878,0.02517905929262347,0.00936329588014969,-0.018006338231057333,-0.000879378572475484,59.91007641520216,1.2250644220585798,0.8231703743451455,0.4018940477134343,-15.365653245686131,76.74228991486308,69.71901004959106,63.69843381495882,49.28977316246711,73.06775621382354,6.122448979591821,1161412702.0,-84743317.98116733,3.3100000000000023,138.3000000000003,138.0893333333177,137.12163197168476,137.352,143.47734584548417,135.20650000000023,126.93565415451631,138.71548249899837,23.404482422185946,71.99643699904499,5.522210936610915,1.0039045553145316,1.0039045553145316,1.0054360945089824,1.0054360945089824,32.24744396554652,-0.01634975511380013,-2.0,-1.0,-0.024632670700086543,-2.0,-1.0,-0.036012676462114666,-2.0,-1.0,-0.03622875252088736,-2.0,-1.0,-0.02585710169979835,-1.0,-1.0,0.03305963699222129,1.0,1.0,0.03450014405070579,1.0,1.0,0.03831748775568995,1.0,1.0,0.06936041486603281,2.0,1.0,0.09370498415442229,2.0,1.0
31-08-2009,Monday,137.18,138.71,135.09,136.57,26119588.0,-0.004446712348738982,-0.01634975511380013,0.0008060970247690547,-0.014148559878726687,-0.010649087221095328,-0.021915061233259345,0.0076735778056518265,0.04387372926698754,0.04828062634326061,0.04315612587839907,0.06553795740032774,0.01566961997510445,-0.010836933440726292,-0.011956208585422044,52.05986902632903,1.1822719775437065,0.8949906949848577,0.28728128255884877,-34.01807723911265,65.85711353952834,52.125620472342426,0.0,21.23281127165309,33.01560989086825,0.767357780565181,1135293114.0,-89505452.80989678,-3.0600000000000023,137.68800000000027,137.512666666651,136.96402283691768,136.89900000000003,142.9141508262973,135.00100000000026,127.08784917370323,137.41288814903103,23.069406697080414,60.432843160060386,5.3956244411387075,0.9918801928998876,0.9918801928998876,0.9931448739268787,0.9931448739268787,30.554458765924068,-0.008420590173537423,-1.0,-1.0,-0.019989748846745186,-2.0,-1.0,-0.020209416416489646,-1.0,-1.0,-0.0096653730687559,-1.0,-1.0,0.05023065094823178,2.0,1.0,0.051695101413194715,2.0,1.0,0.055575895145346735,2.0,1.0,0.0871348026652999,2.0,1.0,0.11188401552317494,2.0,1.0,0.09782529105953001,2.0,1.0
01-09-2009,Tuesday,136.76,141.02,134.55,135.42,28549279.0,-0.00979818660427028,-0.008420590173537423,-0.024632670700086543,-0.0076212809614540555,-0.022450010827979597,-0.01898000579542165,-0.03015111365752351,-0.0008116284217517424,0.03508369639990808,0.039453484801964894,0.034372135655362054,0.04135282823807431,-0.006424457244129199,0.0013912279417148548,48.317836890084955,1.0435340568833738,0.9246993673645609,0.11883468951881282,-86.55332302936667,52.25326323868919,34.915159194133906,0.0,21.23281127165309,28.261909643905994,-3.0151113657523543,1106743835.0,-110376873.16074707,-2.6200000000000045,137.16400000000027,136.75666666665094,136.5228734549412,135.33100000000007,142.5508975933714,134.83050000000026,127.11010240662912,135.97301652793948,24.70224839190154,56.84617553122647,5.472365552485942,0.9872852935172474,0.9872852935172474,0.9902259487655609,0.9902259487655609,46.2906828539986,-0.011667405110027944,-1.0,-1.0,-0.011888938118446208,-1.0,-1.0,-0.0012553537143700157,-1.0,-1.0,0.05914931324767405,2.0,1.0,0.06062619997046233,2.0,1.0,0.0645399497858515,2.0,1.0,0.09636685866194072,2.0,1.0,0.12132624427706401,2.0,1.0,0.10714813173829582,2.0,1.0,0.1337320927484863,2.0,1.0
02-09-2009,Wednesday,133.64,135.45,131.45,133.84,21361164.0,0.0014965579167915076,-0.011667405110027944,-0.019989748846745186,-0.036012676462114666,-0.019199765499047373,-0.03385548256695299,-0.030425963488843733,-0.04146673350999063,-0.012469563934184297,0.023006955591225182,0.027325759901750093,0.01202928870292876,-0.017857142857142967,-0.013144291832816433,43.326013531394864,0.7969042437519818,0.8991403426420451,-0.10223609889006335,-75.02612330198528,36.53886926234964,22.57582812057241,0.0,1.5158245029548803e-13,-86.4697500508901,-3.0425963488843744,1085382671.0,-106211446.18074691,-4.689999999999998,136.22600000000028,135.6486666666509,135.75633818210085,133.62800000000001,141.74666443643633,134.49150000000026,127.23633556356418,134.2445473753926,22.057945950070145,43.04592692189002,5.367196584451231,0.9824849881814024,0.9824849881814024,0.9866665356092618,0.9866665356092618,54.72567545364189,-0.00022414823670054645,-1.0,-1.0,0.010534967124925259,1.0,1.0,0.071652719665272,2.0,1.0,0.07314704124327549,2.0,1.0,0.077106993424985,2.0,1.0,0.1093096234309623,2.0,1.0,0.13456365809922288,2.0,1.0,0.12021817095038854,2.0,1.0,0.14711595935445307,2.0,1.0,0.17438732815301855,2.0,1.0
03-09-2009,Thursday,134.73,136.71,132.75,133.81,29277231.0,-0.0068284717583313856,-0.00022414823670054645,-0.011888938118446208,-0.020209416416489646,-0.03622875252088736,-0.019419610142166244,-0.034072042156933505,-0.03064329179947834,-0.041681587051493184,-0.01269091714011657,0.022777650385997016,0.021672520738360405,-0.00792167999402139,0.006649731022115858,43.22708566566968,0.592201065443902,0.8377524872024165,-0.2455514217585144,-75.33960292580974,26.172656965217538,21.026983580946098,0.0,1.5158245029548803e-13,-86.48939027665918,-3.407204215693349,1056105440.0,-119815008.05953479,-2.6500000000000057,135.69600000000028,134.84333333331753,135.20024155864346,131.85900000000007,141.13108446576393,134.21700000000027,127.3029155342366,133.54481735028241,21.007473341219956,58.81112173801368,5.266682542704715,0.9861012852257968,0.9861012852257968,0.9923367858998023,0.9923367858998023,53.67308669323296,0.010761527539047886,1.0,1.0,0.07189298258725062,2.0,1.0,0.07338763918989608,2.0,1.0,0.07734847918690677,2.0,1.0,0.10955832897391822,2.0,1.0,0.13481802555862785,2.0,1.0,0.12046932217323074,2.0,1.0,0.14737314102085045,2.0,1.0,0.17465062401913165,2.0,1.0,0.1852626858979149,2.0,1.0
04-09-2009,Friday,134.36,136.82,132.91,135.25,23908632.0,0.00662399523667748,0.010761527539047886,0.010534967124925259,-0.0012553537143700157,-0.0096653730687559,-0.02585710169979835,-0.008867067272460852,-0.02367718183786906,-0.02021153288901762,-0.03136861705937116,-0.0020659632553678238,0.011608133086876105,-0.017301293900184866,0.004110305657275326,49.66346001695104,0.5399441472202682,0.7781908192059868,-0.23824667198571858,-60.292580982236124,24.46112532161388,29.780564263322947,58.348087974686074,19.449362658228843,-80.42455749474098,-0.8867067272460893,1080014072.0,-115106658.53523804,-3.5900000000000034,134.97800000000026,134.69466666665082,135.21445825617388,133.70300000000012,141.198201104803,134.26950000000028,127.34079889519757,134.36779865276424,20.218656629963466,58.82446447553793,5.169776646797236,1.002015143208521,1.002015143208521,1.0041229051386538,1.0041229051386538,54.689827153493816,0.060480591497227405,2.0,1.0,0.06195933456561919,2.0,1.0,0.06587800369685765,2.0,1.0,0.0977449168207024,2.0,1.0,0.12273567467652491,2.0,1.0,0.10853974121996308,2.0,1.0,0.13515711645101663,2.0,1.0,0.16214417744916826,2.0,1.0,0.1726432532347504,2.0,1.0,0.13086876155268012,2.0,1.0
07-09-2009,Monday,136.15,144.89,136.11,143.43,36697584.0,0.053470437017994865,0.060480591497227405,0.07189298258725062,0.071652719665272,0.05914931324767405,0.05023065094823178,0.03305963699222129,0.051077238751282415,0.035371399696816616,0.039046653144016334,0.027214781923655458,0.01017918148225601,-0.0510353482535034,0.006654343807763443,71.25830482431313,1.145384520153641,0.8516295593955177,0.29375496075812335,-10.863095238095088,33.991929376296305,51.168240284619685,100.0,52.78269599156218,179.97196074504222,3.3059636992221364,1116711656.0,-90613738.0067641,6.860000000000014,136.35000000000028,137.5119999999841,137.56175589726706,141.57900000000004,142.69019843947007,134.90750000000025,127.12480156053043,140.57755857934237,24.847691937460645,75.59425965226845,5.489078314883146,1.0519251925192499,1.0519251925192499,1.0430362441097256,1.0430362441097256,51.63036090504063,0.0013944084222267908,1.0,1.0,0.005089590741128005,1.0,1.0,0.035139092240117076,2.0,1.0,0.05870459457575115,2.0,1.0,0.04531827372237328,2.0,1.0,0.0704176253224569,2.0,1.0,0.09586557902809732,2.0,1.0,0.10576587882590802,2.0,1.0,0.0663738408979989,2.0,1.0,0.08066652722582439,2.0,1.0
08-09-2009,Tuesday,144.55,146.64,142.13,143.63,50940241.0,-0.006364579730197273,0.0013944084222267908,0.06195933456561919,0.07338763918989608,0.07314704124327549,0.06062619997046233,0.051695101413194715,0.03450014405070579,0.052542869705408085,0.0368151302966866,0.04049550854824691,0.020956624660586166,-0.010443500661421709,0.007808687164470505,71.6057771298935,1.622633991595393,1.0058304458354927,0.6168035457599002,-19.81566820276492,50.208341024525815,69.67621852563462,100.0,86.11602932489552,181.42018844523398,5.169510141319478,1167651897.0,-107669118.03115427,8.210000000000008,137.99200000000027,139.9386666666507,139.29553992661934,146.75199999999992,143.93250680117754,135.57000000000025,127.20749319882296,143.3842944661937,29.492576123942197,78.60357740266305,5.4191441495343495,1.040857441011071,1.040857441011071,1.0263782228405995,1.0263782228405995,59.740204206434825,0.003690036900369012,1.0,1.0,0.03369769546752074,2.0,1.0,0.05723038362459096,2.0,1.0,0.04386270277797125,2.0,1.0,0.06892710436538332,2.0,1.0,0.09433962264150951,2.0,1.0,0.10422613660098864,2.0,1.0,0.06488895077630016,2.0,1.0,0.07916173501357658,2.0,1.0,0.06990183109378258,2.0,1.0
09-09-2009,Wednesday,143.09,145.27,142.47,144.16,25875965.0,0.007477811167796444,0.003690036900369012,0.005089590741128005,0.06587800369685765,0.07734847918690677,0.077106993424985,0.0645399497858515,0.055575895145346735,0.03831748775568995,0.05642679173384133,0.04064101638634227,0.007699778024417409,-0.011723085460599319,-0.0037596602381117596,72.62882038175867,2.0203350419660637,1.208731365061607,0.8116036769044568,-16.326530612244834,68.22222681729271,83.82222164162361,100.0,100.00000000000016,125.8872168495311,6.4539949785851425,1193527862.0,-102309096.70972587,10.319999999999993,140.05600000000027,141.99466666665066,140.68538566187095,148.77999999999997,144.9305204303481,136.32200000000026,127.7134795696524,144.74822894593532,33.47390542664066,78.20680141063049,5.23206242456761,1.0293025646884084,1.0293025646884084,1.015249399038576,1.015249399038576,57.018792505059686,0.029897336293007785,2.0,1.0,0.05334350721420642,2.0,1.0,0.04002497225305224,2.0,1.0,0.06499722530521646,2.0,1.0,0.09031631520532749,2.0,1.0,0.10016648168701442,2.0,1.0,0.060973917869034354,2.0,1.0,0.07519422863485019,2.0,1.0,0.0659683684794672,2.0,1.0,0.08525249722530516,2.0,1.0
